Load,Time,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation
5947.955296,2025-06-06 02:45:00,20.775,61.0,1.45,0.0
5892.209728,2025-06-06 03:00:00,20.7,61.0,1.2,0.0
5863.934176,2025-06-06 03:15:00,20.55,61.5,1.45,0.0
5823.730432,2025-06-06 03:30:00,20.4,62.0,1.7000000000000002,0.0
5796.385984,2025-06-06 03:45:00,20.25,62.5,1.9500000000000002,0.0
5760.594016,2025-06-06 04:00:00,20.1,63.0,2.2,0.0
5728.030432,2025-06-06 04:15:00,19.975,63.75,2.35,1.5
5707.596736,2025-06-06 04:30:00,19.85,64.5,2.5,3.0
5691.968608,2025-06-06 04:45:00,19.725,65.25,2.65,4.5
5676.817696,2025-06-06 05:00:00,19.6,66.0,2.8,6.0
5642.385664,2025-06-06 05:15:00,19.75,65.25,2.275,24.5
5620.148128,2025-06-06 05:30:00,19.9,64.5,1.75,43.0
5613.583744,2025-06-06 05:45:00,20.05,63.75,1.225,61.5
5634.596896,2025-06-06 06:00:00,20.2,63.0,0.7,80.0
5689.355296,2025-06-06 06:15:00,20.525,62.0,0.825,115.0
5728.948768,2025-06-06 06:30:00,20.85,61.0,0.95,150.0
5782.53856,2025-06-06 06:45:00,21.175,60.0,1.075,185.0
5859.654496,2025-06-06 07:00:00,21.5,59.0,1.2,220.0
5954.935456,2025-06-06 07:15:00,21.875,57.75,1.35,262.0
6227.068768,2025-06-06 07:30:00,22.25,56.5,1.5,304.0
6696.650272,2025-06-06 07:45:00,22.625,55.25,1.65,346.0
7738.151392,2025-06-06 08:00:00,23.0,54.0,1.8,388.0
8705.828128,2025-06-06 08:15:00,23.55,52.5,1.75,429.0
9156.836896,2025-06-06 08:30:00,24.1,51.0,1.7000000000000002,470.0
9398.510272,2025-06-06 08:45:00,24.65,49.5,1.6500000000000001,511.0
9544.61968,2025-06-06 09:00:00,25.2,48.0,1.6,552.0
9644.692192,2025-06-06 09:15:00,25.675,45.5,1.5250000000000001,589.5
9742.2784,2025-06-06 09:30:00,26.15,43.0,1.4500000000000002,627.0
9867.50128,2025-06-06 09:45:00,26.625,40.5,1.375,664.5
9895.72192,2025-06-06 10:00:00,27.1,38.0,1.3,702.0
9984.28,2025-06-06 10:15:00,27.525000000000002,36.25,1.325,727.5
10101.34192,2025-06-06 10:30:00,27.950000000000003,34.5,1.35,753.0
10128.634336,2025-06-06 10:45:00,28.375,32.75,1.375,778.5
10148.233792,2025-06-06 11:00:00,28.8,31.0,1.4,804.0
10169.228128,2025-06-06 11:15:00,29.0,30.75,1.4,816.0
9978.96064,2025-06-06 11:30:00,29.200000000000003,30.5,1.4,828.0
9592.19968,2025-06-06 11:45:00,29.400000000000002,30.25,1.4,840.0
8472.84064,2025-06-06 12:00:00,29.6,30.0,1.4,852.0
7695.572512,2025-06-06 12:15:00,29.75,29.75,1.5499999999999998,850.5
7772.276416,2025-06-06 12:30:00,29.9,29.5,1.7,849.0
7834.556416,2025-06-06 12:45:00,30.05,29.25,1.85,847.5
7987.133632,2025-06-06 13:00:00,30.2,29.0,2.0,846.0
8236.413472,2025-06-06 13:15:00,30.3,28.5,2.075,830.75
8842.5184,2025-06-06 13:30:00,30.4,28.0,2.15,815.5
9678.856576,2025-06-06 13:45:00,30.5,27.5,2.2249999999999996,800.25
9905.5216,2025-06-06 14:00:00,30.6,27.0,2.3,785.0
10152.107488,2025-06-06 14:15:00,30.55,26.5,2.4,757.75
10209.850912,2025-06-06 14:30:00,30.5,26.0,2.5,730.5
10258.132192,2025-06-06 14:45:00,30.45,25.5,2.6,703.25
10315.66096,2025-06-06 15:00:00,30.4,25.0,2.7,676.0
10350.362464,2025-06-06 15:15:00,30.15,25.0,3.125,639.25
10442.72032,2025-06-06 15:30:00,29.9,25.0,3.5500000000000003,602.5
10459.090048,2025-06-06 15:45:00,29.65,25.0,3.9750000000000005,565.75
10483.354336,2025-06-06 16:00:00,29.4,25.0,4.4,529.0
10517.562784,2025-06-06 16:15:00,29.25,25.25,4.175000000000001,487.25
10516.566208,2025-06-06 16:30:00,29.1,25.5,3.95,445.5
10466.408128,2025-06-06 16:45:00,28.95,25.75,3.725,403.75
10309.244704,2025-06-06 17:00:00,28.8,26.0,3.5,362.0
10077.629728,2025-06-06 17:15:00,28.55,26.75,3.525,320.0
9296.290048,2025-06-06 17:30:00,28.3,27.5,3.55,278.0
8699.997856,2025-06-06 17:45:00,28.05,28.25,3.575,236.0
8487.634336,2025-06-06 18:00:00,27.8,29.0,3.6,194.0
8486.91808,2025-06-06 18:15:00,27.2,31.5,3.25,161.25
8805.336256,2025-06-06 18:30:00,26.6,34.0,2.9000000000000004,128.5
9173.396896,2025-06-06 18:45:00,26.0,36.5,2.5500000000000003,95.75
9281.256256,2025-06-06 19:00:00,25.4,39.0,2.2,63.0
9464.092192,2025-06-06 19:15:00,25.025,40.25,2.075,48.0
9583.945024,2025-06-06 19:30:00,24.65,41.5,1.9500000000000002,33.0
9573.05872,2025-06-06 19:45:00,24.275,42.75,1.825,18.0
9451.255936,2025-06-06 20:00:00,23.9,44.0,1.7,3.0
9422.644384,2025-06-06 20:15:00,23.9,44.25,2.2,2.25
9446.831872,2025-06-06 20:30:00,23.9,44.5,2.7,1.5
9363.729088,2025-06-06 20:45:00,23.9,44.75,3.2,0.75
9219.049408,2025-06-06 21:00:00,23.9,45.0,3.7,0.0
9038.932192,2025-06-06 21:15:00,24.025,43.25,3.5500000000000003,0.0
8925.127168,2025-06-06 21:30:00,24.15,41.5,3.4000000000000004,0.0
8696.224384,2025-06-06 21:45:00,24.275,39.75,3.25,0.0
8517.896896,2025-06-06 22:00:00,24.4,38.0,3.1,0.0
8310.651232,2025-06-06 22:15:00,24.275,37.25,3.5,0.0
8116.496896,2025-06-06 22:30:00,24.15,36.5,3.9000000000000004,0.0
7885.32016,2025-06-06 22:45:00,24.025,35.75,4.300000000000001,0.0
7656.65968,2025-06-06 23:00:00,23.9,35.0,4.7,0.0
7414.386208,2025-06-06 23:15:00,23.95,31.5,4.925,0.0
7221.772672,2025-06-06 23:30:00,24.0,28.0,5.15,0.0
7044.662464,2025-06-06 23:45:00,24.05,24.5,5.375,0.0
6865.830112,2025-06-07 00:00:00,24.1,21.0,5.6,0.0
6793.183744,2025-06-07 00:15:00,23.775000000000002,22.5,5.875,0.0
6728.6416,2025-06-07 00:30:00,23.450000000000003,24.0,6.15,0.0
6686.22016,2025-06-07 00:45:00,23.125,25.5,6.425,0.0
6618.17968,2025-06-07 01:00:00,22.8,27.0,6.7,0.0
6552.464704,2025-06-07 01:15:00,22.4,28.75,6.4,0.0
6485.184064,2025-06-07 01:30:00,22.0,30.5,6.1,0.0
6449.449888,2025-06-07 01:45:00,21.6,32.25,5.8,0.0
6396.089728,2025-06-07 02:00:00,21.2,34.0,5.5,0.0
6330.53872,2025-06-07 02:15:00,20.825,35.5,5.125,0.0
6268.59808,2025-06-07 02:30:00,20.45,37.0,4.75,0.0
6233.096416,2025-06-07 02:45:00,20.075,38.5,4.375,0.0
6181.485664,2025-06-07 03:00:00,19.7,40.0,4.0,0.0
6130.554976,2025-06-07 03:15:00,19.375,41.25,3.725,0.0
6089.66128,2025-06-07 03:30:00,19.049999999999997,42.5,3.45,0.0
6052.456576,2025-06-07 03:45:00,18.724999999999998,43.75,3.175,0.0
6005.857216,2025-06-07 04:00:00,18.4,45.0,2.9,0.0
5980.37872,2025-06-07 04:15:00,18.275,46.0,2.775,2.0
5940.588928,2025-06-07 04:30:00,18.15,47.0,2.65,4.0
5919.236416,2025-06-07 04:45:00,18.025,48.0,2.525,6.0
5897.4184,2025-06-07 05:00:00,17.9,49.0,2.4,8.0
5867.113792,2025-06-07 05:15:00,18.049999999999997,48.75,2.325,27.5
5835.961984,2025-06-07 05:30:00,18.2,48.5,2.25,47.0
5836.202944,2025-06-07 05:45:00,18.35,48.25,2.175,66.5
5844.106528,2025-06-07 06:00:00,18.5,48.0,2.1,86.0
5903.971552,2025-06-07 06:15:00,18.975,46.5,2.05,122.0
5941.070272,2025-06-07 06:30:00,19.45,45.0,2.0,158.0
6016.848448,2025-06-07 06:45:00,19.924999999999997,43.5,1.95,194.0
6069.903424,2025-06-07 07:00:00,20.4,42.0,1.9,230.0
6213.69904,2025-06-07 07:15:00,21.049999999999997,40.0,2.025,273.0
6503.262304,2025-06-07 07:30:00,21.7,38.0,2.15,316.0
6993.571072,2025-06-07 07:45:00,22.35,36.0,2.275,359.0
8228.983744,2025-06-07 08:00:00,23.0,34.0,2.4,402.0
9226.556896,2025-06-07 08:15:00,23.6,32.0,2.475,444.0
9670.370272,2025-06-07 08:30:00,24.2,30.0,2.55,486.0
9918.188128,2025-06-07 08:45:00,24.799999999999997,28.0,2.625,528.0
10121.211232,2025-06-07 09:00:00,25.4,26.0,2.7,570.0
10270.603744,2025-06-07 09:15:00,25.75,24.75,2.7750000000000004,605.75
10413.462784,2025-06-07 09:30:00,26.1,23.5,2.85,641.5
10496.749408,2025-06-07 09:45:00,26.45,22.25,2.925,677.25
10588.511872,2025-06-07 10:00:00,26.8,21.0,3.0,713.0
10646.99872,2025-06-07 10:15:00,27.05,20.75,3.1,738.25
10754.052832,2025-06-07 10:30:00,27.3,20.5,3.2,763.5
10755.75808,2025-06-07 10:45:00,27.55,20.25,3.3,788.75
10773.432832,2025-06-07 11:00:00,27.8,20.0,3.4,814.0
10773.566848,2025-06-07 11:15:00,28.05,20.0,3.325,826.0
10562.83936,2025-06-07 11:30:00,28.3,20.0,3.25,838.0
10078.226848,2025-06-07 11:45:00,28.55,20.0,3.175,850.0
9026.285344,2025-06-07 12:00:00,28.8,20.0,3.1,862.0
8113.35808,2025-06-07 12:15:00,29.0,19.75,3.225,860.0
8248.094656,2025-06-07 12:30:00,29.200000000000003,19.5,3.35,858.0
8307.993472,2025-06-07 12:45:00,29.400000000000002,19.25,3.475,856.0
8476.325344,2025-06-07 13:00:00,29.6,19.0,3.6,854.0
8684.204704,2025-06-07 13:15:00,29.725,19.0,3.6,838.5
9316.888768,2025-06-07 13:30:00,29.85,19.0,3.6,823.0
10155.550048,2025-06-07 13:45:00,29.975,19.0,3.6,807.5
10379.164384,2025-06-07 14:00:00,30.1,19.0,3.6,792.0
10602.347488,2025-06-07 14:15:00,30.175,19.0,3.3,764.5
10652.22064,2025-06-07 14:30:00,30.25,19.0,3.0,737.0
10721.715616,2025-06-07 14:45:00,30.325,19.0,2.7,709.5
10743.983104,2025-06-07 15:00:00,30.4,19.0,2.4,682.0
10774.706848,2025-06-07 15:15:00,30.349999999999998,18.75,1.875,645.0
10834.542784,2025-06-07 15:30:00,30.299999999999997,18.5,1.3499999999999999,608.0
10854.70096,2025-06-07 15:45:00,30.25,18.25,0.8249999999999997,571.0
10875.27904,2025-06-07 16:00:00,30.2,18.0,0.3,534.0
10885.954336,2025-06-07 16:15:00,29.8,19.0,0.9000000000000001,491.75
10876.66192,2025-06-07 16:30:00,29.4,20.0,1.5000000000000002,449.5
10798.963744,2025-06-07 16:45:00,29.0,21.0,2.1,407.25
10618.762144,2025-06-07 17:00:00,28.6,22.0,2.7,365.0
10354.210048,2025-06-07 17:15:00,27.85,23.75,3.1,323.0
9634.84192,2025-06-07 17:30:00,27.1,25.5,3.5,281.0
8933.348128,2025-06-07 17:45:00,26.35,27.25,3.9,239.0
8713.514656,2025-06-07 18:00:00,25.6,29.0,4.3,197.0
8688.327808,2025-06-07 18:15:00,25.25,29.25,3.8499999999999996,164.0
8985.593152,2025-06-07 18:30:00,24.9,29.5,3.4,131.0
9359.837536,2025-06-07 18:45:00,24.55,29.75,2.95,98.0
9496.755616,2025-06-07 19:00:00,24.2,30.0,2.5,65.0
9733.58032,2025-06-07 19:15:00,24.125,30.25,2.4,49.5
9852.904384,2025-06-07 19:30:00,24.049999999999997,30.5,2.3,34.0
9831.22096,2025-06-07 19:45:00,23.974999999999998,30.75,2.2,18.5
9738.575296,2025-06-07 20:00:00,23.9,31.0,2.1,3.0
9722.268448,2025-06-07 20:15:00,23.724999999999998,31.5,2.375,2.25
9728.447488,2025-06-07 20:30:00,23.549999999999997,32.0,2.6500000000000004,1.5
9666.071872,2025-06-07 20:45:00,23.375,32.5,2.9250000000000003,0.75
9507.150592,2025-06-07 21:00:00,23.2,33.0,3.2,0.0
9365.927488,2025-06-07 21:15:00,23.0,33.0,3.1750000000000003,0.0
9218.945344,2025-06-07 21:30:00,22.799999999999997,33.0,3.1500000000000004,0.0
9004.433152,2025-06-07 21:45:00,22.599999999999998,33.0,3.125,0.0
8800.003744,2025-06-07 22:00:00,22.4,33.0,3.1,0.0
8660.497216,2025-06-07 22:15:00,22.2,33.25,3.05,0.0
8443.510048,2025-06-07 22:30:00,22.0,33.5,3.0,0.0
8245.208128,2025-06-07 22:45:00,21.8,33.75,2.95,0.0
8012.614336,2025-06-07 23:00:00,21.6,34.0,2.9,0.0
7791.08128,2025-06-07 23:15:00,21.5,34.25,2.975,0.0
7580.173792,2025-06-07 23:30:00,21.4,34.5,3.05,0.0
7413.974656,2025-06-07 23:45:00,21.3,34.75,3.125,0.0
7246.930048,2025-06-08 00:00:00,21.2,35.0,3.2,0.0
7147.79968,2025-06-08 00:15:00,21.1,34.75,3.2,0.0
7094.791552,2025-06-08 00:30:00,21.0,34.5,3.2,0.0
7058.863744,2025-06-08 00:45:00,20.9,34.25,3.2,0.0
7000.228768,2025-06-08 01:00:00,20.8,34.0,3.2,0.0
6939.366208,2025-06-08 01:15:00,20.75,34.0,3.2,0.0
6872.035936,2025-06-08 01:30:00,20.700000000000003,34.0,3.2,0.0
6813.932512,2025-06-08 01:45:00,20.650000000000002,34.0,3.2,0.0
6757.893472,2025-06-08 02:00:00,20.6,34.0,3.2,0.0
6714.862624,2025-06-08 02:15:00,20.6,33.75,3.225,0.0
6668.491072,2025-06-08 02:30:00,20.6,33.5,3.25,0.0
6619.396576,2025-06-08 02:45:00,20.6,33.25,3.275,0.0
6557.055136,2025-06-08 03:00:00,20.6,33.0,3.3,0.0
6505.43968,2025-06-08 03:15:00,20.6,33.0,3.3499999999999996,0.0
6464.074816,2025-06-08 03:30:00,20.6,33.0,3.4,0.0
6422.862784,2025-06-08 03:45:00,20.6,33.0,3.45,0.0
6372.933952,2025-06-08 04:00:00,20.6,33.0,3.5,0.0
6317.248768,2025-06-08 04:15:00,20.6,33.0,3.525,2.0
6293.955136,2025-06-08 04:30:00,20.6,33.0,3.55,4.0
6273.075136,2025-06-08 04:45:00,20.6,33.0,3.575,6.0
6230.86096,2025-06-08 05:00:00,20.6,33.0,3.6,8.0
6191.582944,2025-06-08 05:15:00,20.85,32.75,3.55,27.75
6156.247648,2025-06-08 05:30:00,21.1,32.5,3.5,47.5
6146.024704,2025-06-08 05:45:00,21.35,32.25,3.45,67.25
6133.432192,2025-06-08 06:00:00,21.6,32.0,3.4,87.0
6160.23904,2025-06-08 06:15:00,22.075000000000003,31.5,3.25,122.75
6190.242304,2025-06-08 06:30:00,22.55,31.0,3.0999999999999996,158.5
6208.136416,2025-06-08 06:45:00,23.025,30.5,2.9499999999999997,194.25
6236.763424,2025-06-08 07:00:00,23.5,30.0,2.8,230.0
6326.613472,2025-06-08 07:15:00,24.175,29.0,2.9499999999999997,272.75
6572.592832,2025-06-08 07:30:00,24.85,28.0,3.0999999999999996,315.5
7044.072352,2025-06-08 07:45:00,25.525,27.0,3.25,358.25
8144.595616,2025-06-08 08:00:00,26.2,26.0,3.4,401.0
9144.59968,2025-06-08 08:15:00,26.725,25.5,3.625,443.25
9574.691872,2025-06-08 08:30:00,27.25,25.0,3.8499999999999996,485.5
9845.98192,2025-06-08 08:45:00,27.775,24.5,4.075,527.75
10032.086848,2025-06-08 09:00:00,28.3,24.0,4.3,570.0
10163.463424,2025-06-08 09:15:00,28.775,23.25,4.3,605.75
10294.468768,2025-06-08 09:30:00,29.25,22.5,4.3,641.5
10394.289088,2025-06-08 09:45:00,29.725,21.75,4.3,677.25
10446.037216,2025-06-08 10:00:00,30.2,21.0,4.3,713.0
10538.710048,2025-06-08 10:15:00,30.575,20.5,4.325,738.75
10630.404064,2025-06-08 10:30:00,30.95,20.0,4.35,764.5
10668.552832,2025-06-08 10:45:00,31.325,19.5,4.375,790.25
10678.165024,2025-06-08 11:00:00,31.7,19.0,4.4,816.0
10701.606208,2025-06-08 11:15:00,31.775,19.25,4.65,828.25
10392.992512,2025-06-08 11:30:00,31.85,19.5,4.9,840.5
10014.585664,2025-06-08 11:45:00,31.925,19.75,5.15,852.75
8807.657536,2025-06-08 12:00:00,32.0,20.0,5.4,865.0
8147.11936,2025-06-08 12:15:00,31.75,21.0,5.800000000000001,863.0
8279.589088,2025-06-08 12:30:00,31.5,22.0,6.2,861.0
8353.150048,2025-06-08 12:45:00,31.25,23.0,6.6,859.0
8509.248448,2025-06-08 13:00:00,31.0,24.0,7.0,857.0
8699.7016,2025-06-08 13:15:00,30.575,24.25,7.2,841.25
9346.315936,2025-06-08 13:30:00,30.15,24.5,7.4,825.5
10068.922144,2025-06-08 13:45:00,29.725,24.75,7.6,809.75
10224.656896,2025-06-08 14:00:00,29.3,25.0,7.8,794.0
10400.635936,2025-06-08 14:15:00,29.35,25.0,7.625,766.25
10391.68192,2025-06-08 14:30:00,29.4,25.0,7.449999999999999,738.5
10407.73936,2025-06-08 14:45:00,29.45,25.0,7.2749999999999995,710.75
10397.692192,2025-06-08 15:00:00,29.5,25.0,7.1,683.0
10422.374656,2025-06-08 15:15:00,29.075,25.5,7.1,646.25
10508.692192,2025-06-08 15:30:00,28.65,26.0,7.1,609.5
10476.73936,2025-06-08 15:45:00,28.225,26.5,7.1,572.75
10490.03872,2025-06-08 16:00:00,27.8,27.0,7.1,536.0
10525.071232,2025-06-08 16:15:00,27.35,28.75,6.7749999999999995,494.0
10487.872192,2025-06-08 16:30:00,26.9,30.5,6.449999999999999,452.0
10418.096896,2025-06-08 16:45:00,26.45,32.25,6.125,410.0
10216.483744,2025-06-08 17:00:00,26.0,34.0,5.8,368.0
9944.209408,2025-06-08 17:15:00,25.6,35.5,5.65,325.75
9187.293472,2025-06-08 17:30:00,25.2,37.0,5.5,283.5
8604.787168,2025-06-08 17:45:00,24.799999999999997,38.5,5.35,241.25
8349.470272,2025-06-08 18:00:00,24.4,40.0,5.2,199.0
8308.768768,2025-06-08 18:15:00,24.099999999999998,41.25,5.275,165.75
8527.24192,2025-06-08 18:30:00,23.799999999999997,42.5,5.35,132.5
8783.291872,2025-06-08 18:45:00,23.5,43.75,5.425,99.25
8900.193472,2025-06-08 19:00:00,23.2,45.0,5.5,66.0
9083.213152,2025-06-08 19:15:00,23.225,43.75,5.5,50.25
9157.743424,2025-06-08 19:30:00,23.25,42.5,5.5,34.5
9166.745344,2025-06-08 19:45:00,23.275,41.25,5.5,18.75
9090.488128,2025-06-08 20:00:00,23.3,40.0,5.5,3.0
9085.42096,2025-06-08 20:15:00,23.325,38.75,5.625,2.25
9090.892192,2025-06-08 20:30:00,23.35,37.5,5.75,1.5
9078.975616,2025-06-08 20:45:00,23.375,36.25,5.875,0.75
8996.057536,2025-06-08 21:00:00,23.4,35.0,6.0,0.0
8888.816896,2025-06-08 21:15:00,23.25,35.0,5.85,0.0
8788.770592,2025-06-08 21:30:00,23.1,35.0,5.7,0.0
8675.136256,2025-06-08 21:45:00,22.95,35.0,5.550000000000001,0.0
8564.605984,2025-06-08 22:00:00,22.8,35.0,5.4,0.0
8429.612512,2025-06-08 22:15:00,22.55,35.75,5.2250000000000005,0.0
8261.464384,2025-06-08 22:30:00,22.3,36.5,5.050000000000001,0.0
8106.994336,2025-06-08 22:45:00,22.05,37.25,4.875,0.0
7887.745984,2025-06-08 23:00:00,21.8,38.0,4.7,0.0
7718.968768,2025-06-08 23:15:00,21.6,39.25,4.725,0.0
7558.165984,2025-06-08 23:30:00,21.4,40.5,4.75,0.0
7361.386048,2025-06-08 23:45:00,21.2,41.75,4.775,0.0
7220.945344,2025-06-09 00:00:00,21.0,43.0,4.8,0.0
7147.6,2025-06-09 00:15:00,20.8,44.5,4.575,0.0
7092.507808,2025-06-09 00:30:00,20.6,46.0,4.35,0.0
7046.103904,2025-06-09 00:45:00,20.4,47.5,4.125,0.0
6942.142624,2025-06-09 01:00:00,20.2,49.0,3.9,0.0
6900.53872,2025-06-09 01:15:00,20.075,50.0,3.9,0.0
6841.047808,2025-06-09 01:30:00,19.95,51.0,3.9,0.0
6798.3016,2025-06-09 01:45:00,19.825,52.0,3.9,0.0
6744.462304,2025-06-09 02:00:00,19.7,53.0,3.9,0.0
6681.357376,2025-06-09 02:15:00,19.525,54.75,3.875,0.0
6633.433792,2025-06-09 02:30:00,19.35,56.5,3.8499999999999996,0.0
6586.873792,2025-06-09 02:45:00,19.175,58.25,3.8249999999999997,0.0
6525.355936,2025-06-09 03:00:00,19.0,60.0,3.8,0.0
6482.775136,2025-06-09 03:15:00,18.8,63.0,3.7249999999999996,0.0
6423.187168,2025-06-09 03:30:00,18.6,66.0,3.65,0.0
6365.163904,2025-06-09 03:45:00,18.4,69.0,3.575,0.0
6333.687808,2025-06-09 04:00:00,18.2,72.0,3.5,0.0
6279.717376,2025-06-09 04:15:00,18.05,74.5,3.35,2.0
6241.157536,2025-06-09 04:30:00,17.9,77.0,3.2,4.0
6212.957056,2025-06-09 04:45:00,17.75,79.5,3.05,6.0
6172.54192,2025-06-09 05:00:00,17.6,82.0,2.9,8.0
6137.996896,2025-06-09 05:15:00,17.8,82.75,2.925,26.75
6091.365664,2025-06-09 05:30:00,18.0,83.5,2.95,45.5
6054.577216,2025-06-09 05:45:00,18.2,84.25,2.975,64.25
6036.41968,2025-06-09 06:00:00,18.4,85.0,3.0,83.0
6041.304544,2025-06-09 06:15:00,18.799999999999997,83.75,3.1,117.75
6034.326208,2025-06-09 06:30:00,19.2,82.5,3.2,152.5
6060.010912,2025-06-09 06:45:00,19.6,81.25,3.3,187.25
6056.2192,2025-06-09 07:00:00,20.0,80.0,3.4,222.0
6089.24032,2025-06-09 07:15:00,20.6,76.75,3.4,263.5
6205.725664,2025-06-09 07:30:00,21.2,73.5,3.4,305.0
6516.769888,2025-06-09 07:45:00,21.799999999999997,70.25,3.4,346.5
7270.127488,2025-06-09 08:00:00,22.4,67.0,3.4,388.0
8052.523744,2025-06-09 08:15:00,22.724999999999998,65.75,3.5,421.5
8421.205984,2025-06-09 08:30:00,23.049999999999997,64.5,3.5999999999999996,455.0
8593.24192,2025-06-09 08:45:00,23.375,63.25,3.6999999999999997,488.5
8806.205344,2025-06-09 09:00:00,23.7,62.0,3.8,522.0
8911.989088,2025-06-09 09:15:00,23.975,61.0,3.55,538.25
9045.015616,2025-06-09 09:30:00,24.25,60.0,3.3,554.5
9159.58096,2025-06-09 09:45:00,24.525,59.0,3.05,570.75
9218.037856,2025-06-09 10:00:00,24.8,58.0,2.8,587.0
9307.045984,2025-06-09 10:15:00,24.9,58.25,2.8,580.0
9390.415936,2025-06-09 10:30:00,25.0,58.5,2.8,573.0
9426.165664,2025-06-09 10:45:00,25.1,58.75,2.8,566.0
9454.527808,2025-06-09 11:00:00,25.2,59.0,2.8,559.0
9515.355616,2025-06-09 11:15:00,24.725,60.75,2.5,460.25
9362.02,2025-06-09 11:30:00,24.25,62.5,2.2,361.5
9049.305664,2025-06-09 11:45:00,23.775,64.25,1.9,262.75
8227.014976,2025-06-09 12:00:00,23.3,66.0,1.6,164.0
7609.822144,2025-06-09 12:15:00,23.2,65.5,1.9,178.5
7680.262144,2025-06-09 12:30:00,23.1,65.0,2.2,193.0
7751.56144,2025-06-09 12:45:00,23.0,64.5,2.5,207.5
7861.612672,2025-06-09 13:00:00,22.9,64.0,2.8,222.0
8012.116576,2025-06-09 13:15:00,23.075,60.5,2.9749999999999996,262.0
8357.67808,2025-06-09 13:30:00,23.25,57.0,3.15,302.0
8955.953152,2025-06-09 13:45:00,23.425,53.5,3.325,342.0
9069.053152,2025-06-09 14:00:00,23.6,50.0,3.5,382.0
9206.165344,2025-06-09 14:15:00,23.75,48.75,3.025,368.5
9199.134976,2025-06-09 14:30:00,23.9,47.5,2.55,355.0
9187.969408,2025-06-09 14:45:00,24.05,46.25,2.075,341.5
9198.882784,2025-06-09 15:00:00,24.2,45.0,1.6,328.0
9227.756896,2025-06-09 15:15:00,24.3,44.25,1.85,317.5
9280.463104,2025-06-09 15:30:00,24.4,43.5,2.1,307.0
9307.677856,2025-06-09 15:45:00,24.5,42.75,2.35,296.5
9307.646848,2025-06-09 16:00:00,24.6,42.0,2.6,286.0
9312.055936,2025-06-09 16:15:00,24.450000000000003,43.25,2.9,281.75
9300.024064,2025-06-09 16:30:00,24.3,44.5,3.2,277.5
9252.587488,2025-06-09 16:45:00,24.15,45.75,3.5,273.25
9120.22192,2025-06-09 17:00:00,24.0,47.0,3.8,269.0
8907.387808,2025-06-09 17:15:00,23.675,47.0,3.9,223.0
8398.377856,2025-06-09 17:30:00,23.35,47.0,4.0,177.0
7974.889888,2025-06-09 17:45:00,23.025,47.0,4.1,131.0
7708.122784,2025-06-09 18:00:00,22.7,47.0,4.2,85.0
7593.334816,2025-06-09 18:15:00,22.475,47.0,4.05,77.0
7664.877856,2025-06-09 18:30:00,22.25,47.0,3.9000000000000004,69.0
7769.172352,2025-06-09 18:45:00,22.025,47.0,3.75,61.0
7818.89968,2025-06-09 19:00:00,21.8,47.0,3.6,53.0
7952.510272,2025-06-09 19:15:00,21.6,46.5,3.85,40.5
8008.863424,2025-06-09 19:30:00,21.4,46.0,4.1,28.0
7993.323424,2025-06-09 19:45:00,21.2,45.5,4.35,15.5
7964.249728,2025-06-09 20:00:00,21.0,45.0,4.6,3.0
7991.716096,2025-06-09 20:15:00,20.35,46.25,3.9499999999999997,2.25
8039.8816,2025-06-09 20:30:00,19.7,47.5,3.3,1.5
8043.543424,2025-06-09 20:45:00,19.049999999999997,48.75,2.65,0.75
8003.02144,2025-06-09 21:00:00,18.4,50.0,2.0,0.0
7984.163584,2025-06-09 21:15:00,18.299999999999997,50.5,1.975,0.0
7985.817856,2025-06-09 21:30:00,18.2,51.0,1.95,0.0
7959.190048,2025-06-09 21:45:00,18.1,51.5,1.9249999999999998,0.0
7908.931552,2025-06-09 22:00:00,18.0,52.0,1.9,0.0
7848.188608,2025-06-09 22:15:00,17.85,52.75,2.0,0.0
7768.563904,2025-06-09 22:30:00,17.7,53.5,2.0999999999999996,0.0
7656.122464,2025-06-09 22:45:00,17.549999999999997,54.25,2.1999999999999997,0.0
7517.473792,2025-06-09 23:00:00,17.4,55.0,2.3,0.0
7347.972832,2025-06-09 23:15:00,17.25,55.5,2.275,0.0
7228.534816,2025-06-09 23:30:00,17.1,56.0,2.25,0.0
7063.486048,2025-06-09 23:45:00,16.95,56.5,2.225,0.0
6922.89856,2025-06-10 00:00:00,16.8,57.0,2.2,0.0
6836.409088,2025-06-10 00:15:00,16.625,57.75,2.45,0.0
6798.228448,2025-06-10 00:30:00,16.450000000000003,58.5,2.7,0.0
6721.917856,2025-06-10 00:45:00,16.275000000000002,59.25,2.95,0.0
6666.588928,2025-06-10 01:00:00,16.1,60.0,3.2,0.0
6609.331552,2025-06-10 01:15:00,16.225,58.75,3.45,0.0
6545.59984,2025-06-10 01:30:00,16.35,57.5,3.7,0.0
6489.304864,2025-06-10 01:45:00,16.475,56.25,3.95,0.0
6418.693312,2025-06-10 02:00:00,16.6,55.0,4.2,0.0
6355.075456,2025-06-10 02:15:00,16.650000000000002,54.5,4.15,0.0
6316.292512,2025-06-10 02:30:00,16.700000000000003,54.0,4.1,0.0
6257.430112,2025-06-10 02:45:00,16.75,53.5,4.05,0.0
6202.810912,2025-06-10 03:00:00,16.8,53.0,4.0,0.0
